17:56:44.602 [Component Resolve Thread] INFO  o.g.b.g.s.GCodeExecutionMonitorServiceImpl - Starting org.goko.base.gcodeexecutionmonitor.service.GCodeExecutionMonitorServiceImpl
17:56:45.117 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.equinox.console] InfoBundleEvent STARTED
17:56:45.117 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.osgi] InfoServiceEvent REGISTERED
17:56:45.117 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.pde.junit.runtime] InfoBundleEvent STARTED
17:56:45.133 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.ui.workbench.swt] InfoBundleEvent STARTED
17:56:45.383 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.core.resources] InfoServiceEvent REGISTERED
17:56:45.383 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.core.resources] InfoBundleEvent STARTED
17:56:45.398 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.ui.ide] InfoBundleEvent STARTED
17:56:45.414 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.core.databinding.observable] InfoBundleEvent STARTED
17:56:45.414 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.core.contexts] InfoBundleEvent STARTED
17:56:45.414 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.core.services] InfoBundleEvent STARTED
17:56:45.429 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.ui.services] InfoBundleEvent STARTED
17:56:45.429 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.tools.services] InfoBundleEvent STARTED
17:56:45.429 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.tools.emf.editor3x] InfoBundleEvent STARTED
17:56:45.429 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.tools.emf.ui] InfoBundleEvent STARTED
17:56:45.476 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.ui.di] InfoBundleEvent STARTED
17:56:45.476 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.ui.services] InfoServiceEvent REGISTERED
17:56:45.492 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.emf.ecore] InfoBundleEvent STARTED
17:56:45.570 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.emf.ecore.xmi] InfoBundleEvent STARTED
17:56:45.711 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.core.filesystem] InfoBundleEvent STARTED
17:56:45.821 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.ui.workbench.addons.swt] InfoBundleEvent STARTED
17:56:45.837 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.core.commands] InfoBundleEvent STARTED
17:56:45.853 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.core.expressions] InfoBundleEvent STARTED
17:56:45.884 [org.goko.log.GokoLogConsoleReader@405133ea] INFO  OSGI Log -  [ Bundle = org.eclipse.e4.ui.workbench.renderers.swt] InfoBundleEvent STARTED
